task_id,variant_1_label,variant_2_label,variant_3_label,variant_4_label,variant_5_label
131,helper function extraction; input validation; type conversion; behavior change; early return; boundary case handling; loop rewrite; mathematical formula; sentinel flag; conditional expression; variable renaming,builtin function; behavior change; type conversion; list comprehension; early return; mathematical formula; temporary variable,helper function extraction; recursion; recursion with base case; tuple unpacking; type conversion; builtin function; input validation; conditional expression; early return; branch reordering; default value handling; function renaming,helper function extraction; type conversion; behavior change; list comprehension; functools reduce; standard library helper; empty input handling,helper function extraction; type conversion; builtin function; variable renaming; mathematical formula; bitwise operation; sentinel flag; conditional expression
132,list comprehension; enumerate loop; conditional expression; early return; temporary variable; builtin function; slicing; sum; generator expression; mathematical formula; empty input handling; boundary case handling,algorithmic simplification; state variable; early return; sentinel flag; single pass algorithm; temporary variable; membership test,helper function extraction; standard library helper; list comprehension; enumerate loop; guard clause; early return; mathematical formula; behavior change,accumulator list; list conversion; loop rewrite; index-based loop; nested conditional; early return; brute force; behavior change,helper function extraction; state variable; boolean logic simplification; early return; behavior change
133,helper function extraction; builtin function; generator expression; loop rewrite; variable renaming,helper function extraction; loop rewrite; map/filter usage; lambda expression; builtin function; parameter renaming,helper function extraction; variable renaming; type conversion; mathematical formula; conditional expression,function renaming; helper function extraction; recursion; recursion with base case; loop rewrite; index-based loop; temporary variable,helper function extraction; loop rewrite; functools reduce; lambda expression
134,helper function extraction; early return; empty input handling; builtin function; behavior change; conditional expression; guard clause,function definition; variable renaming; builtin function; literal rewrite; behavior change,builtin function;regex usage;behavior change;function extraction;conditional expression,function definition; builtin function; conditional expression,function definition; variable renaming; empty input handling; conditional expression; builtin function; boolean expression simplification
135,helper function extraction; loop rewrite; early return; temporary variable; empty input handling,helper function extraction; loop rewrite; list comprehension; accumulator list; builtin function; conditional expression; default value handling,loop rewrite;recursion with base case;helper function extraction;function renaming;boundary case handling,helper function extraction; while loop; generator expression; builtin function; default value handling,variable renaming; loop rewrite; for loop; helper function extraction
136,helper function extraction;loop rewrite;for loop;temporary variable;accumulator list;builtin function;lambda expression;list conversion;single pass optimization,helper function extraction; variable renaming; list comprehension; map/filter usage,empty input handling; early return; sorting-based approach; for loop; temporary variable; loop rewrite; builtin function,functools reduce; helper function extraction; accumulator tuple; state variable; tuple unpacking; combined condition; default value handling; single pass; algorithmic optimization; memory optimization</code>,generator expression; default value handling; variable renaming; lambda expression; list conversion
137,helper function extraction; standard library helper; exception handling; try-except wrapper; behavior change; string formatting change; type check; type conversion; conditional expression; temporary variable; input validation,function definition; standard library helper; helper function extraction; string formatting change; type conversion; exception handling; try-except wrapper; behavior change; conditional expression,helper function extraction; string formatting change; custom parsing logic; try-except wrapper; behavior change; mathematical formula; temporary variable; conditional expression; builtin function,function extraction; helper function extraction; standard library helper; type conversion; string formatting change; mathematical formula; exception handling; try-except wrapper; behavior change; conditional expression; temporary variable; string manipulation,function encapsulation; helper function extraction; standard library helper; try-except wrapper; exception handling; behavior change; string formatting change; input validation; temporary variable; type conversion; type check;
138,helper function extraction;input validation;type check;early return;guard clause;branch reordering;mathematical formula,helper function extraction; parameter renaming; input validation; type check; type conversion; early return; exception handling; try-except wrapper; mathematical formula; literal rewrite,behavior change; input validation; early return; combined condition; brute force; nested conditional; function definition; temporary variable,function renaming; input validation; type check; guard clause; early return; reversed condition; temporary variable; helper function extraction; recursion with base case; mathematical formula; for loop; recursive backtracking,helper function extraction;input validation;guard clause;type check;mathematical formula
139,helper function extraction; input validation; boundary case handling; early return; variable renaming; temporary variable; nested loop,helper function extraction; input validation; boundary case handling; early return; variable renaming,recursion; recursion with base case; standard library helper; helper function extraction; boundary case handling,helper function extraction; standard library helper; early return; boundary case handling; generator expression; loop rewrite,helper function extraction; guard clause; standard library helper; loop rewrite; temporary variable; builtin function
140,function definition; empty input handling; regex usage; builtin function,regex usage; standard library helper; helper function extraction; empty input handling; loop rewrite; conditional expression,accumulator list; join/split usage; two pointer; loop rewrite; function renaming,itertools usage; loop rewrite; accumulator list; join/split usage; function definition; variable renaming,regex usage;loop rewrite;accumulator list;join/split usage;slicing;conditional expression;empty input handling;function definition
141,helper function extraction; temporary variable; literal rewrite; builtin function; tuple unpacking; variable renaming; generator expression; sum/any/all usage; behavior change,builtin function;generator expression;regex usage;early return;combined condition;behavior change,early return;literal rewrite;builtin function;loop rewrite;behavior change;data structure change;string formatting change,helper function extraction; builtin function; tuple unpacking; combined condition; empty input handling; literal rewrite; generator expression; behavior change,helper function extraction; standard library helper; builtin function; generator expression; sum/any/all usage; literal rewrite; string manipulation; behavior change
142,helper function extraction; variable renaming; enumerate loop; temporary variable; literal rewrite; combined condition,helper function extraction; function renaming; enumerate loop; conditional expression; generator expression; variable renaming,function creation; loop rewrite; accumulator variable; redundant condition removal,functools reduce; enumerate loop; helper function extraction; early return; standard library helper; flattened conditional,recursion; recursion with base case; helper function extraction; loop rewrite; temporary variable
143,function definition;helper function extraction;list comprehension;algorithmic optimization;early return;while loop;membership test,function definition; empty input handling; guard clause; generator expression; builtin function; default value handling; accumulator list; slicing; conditional expression; boundary case handling; temporary variable; while loop; for loop,function definition;helper function extraction;recursion;memoization;builtin function;standard library helper;loop rewrite;early return;mathematical formula;accumulator list;join/split usage,function renaming;helper function extraction;builtin function;lambda expression;map/filter usage;standard library helper;mathematical formula;algorithmic optimization;accumulator string;early return;guard clause;,function definition; helper function extraction; algorithmic optimization; primality test; boolean flag removal; temporary variable; variable renaming; loop rewrite; early return; combined condition; builtin function
144,function definition; standard library helper; type conversion; mathematical formula; behavior change; literal rewrite,function definition; map/filter usage; standard library helper; mathematical formula; in-place mutation; flattened conditional,function definition; standard library helper; map/filter usage; algorithmic optimization; in-place mutation; conditional expression; type conversion,helper function extraction; standard library helper; map/filter usage; variable renaming; loop rewrite; builtin function; mathematical formula; while loop; in-place mutation,helper function extraction;map/filter usage;builtin function;mathematical formula;conditional expression;flattened conditional
145,function renaming; variable renaming; builtin function; behavior change; accumulator variable; while loop; mathematical formula; enumerate loop; list conversion; lambda expression; sort key; list comprehension,function renaming;behavior change;list comprehension;generator expression;enumerate loop;lambda expression;tuple unpacking;accumulator list;sort key;in-place mutation,behavior change; algorithmic; bucket sort; helper function; empty input handling; guard clause; list comprehension; generator expression; accumulator list; conditional expression; enumerate loop; function renaming,helper function extraction;recursion;divide and conquer;two pointer;while loop;mathematical formula;builtin function;behavior change;enumerate loop;tuple unpacking;list comprehension;sort key,helper function extraction; behavior change; generator expression; builtin function; standard library helper; comparison function; sort key; enumerate loop; list conversion; tuple unpacking; list comprehension
146,variable renaming;behavior change;algorithmic change;mathematical formula;loop rewrite,helper function extraction; variable renaming; set conversion; behavior change,helper function extraction; recursion; mathematical formula; variable renaming; behavior change,builtin function;generator expression;helper function extraction;mathematical formula;flattened conditional;combined condition;literal rewrite;function renaming,regex usage; builtin function; behavior change; variable renaming; helper function extraction; standard library helper
147,algorithmic optimization; mathematical formula; helper function extraction; guard clause; boundary case handling; function renaming; literal rewrite,mathematical formula;algorithmic optimization;builtin function;helper function extraction;early return,list comprehension; nested conditional; brute force; mathematical formula; helper function extraction; loop rewrite; variable renaming; constant renaming,algorithmic optimization; mathematical formula; helper function extraction; early return; constant renaming; variable renaming,algorithmic optimization; mathematical formula; helper function extraction; constant folding; integer division; modulo operator; conditional expression; early return; function renaming; parameter renaming
148,function definition;variable renaming;list conversion;behavior change;type conversion,list conversion;dict comprehension;enumerate loop;builtin function;accumulator list;while loop;behavior change,variable renaming;list conversion;builtin function;helper function extraction;recursion;recursion with base case;behavior change,list conversion;try-except wrapper;exception handling;builtin function;flattened conditional;generator expression;enumerate loop;tuple unpacking,variable renaming;try-except wrapper;exception handling;split condition;early return;conditional expression;tuple unpacking;flattened conditional
149,helper function extraction; list comprehension; lambda expression; sort key; tuple unpacking; behavior change,helper function extraction;variable renaming;in-place mutation;sort key;lambda expression;behavior change,function renaming; standard library helper; accumulator dict; dictionary lookup; sorting-based approach; data structure change; frequency counting; in-place mutation,function definition; standard library helper; helper function extraction; list comprehension; custom sort order; temporary variable; early return,list comprehension; helper function extraction; recursion; sorting-based approach; custom comparison logic; function wrapping
150,function definition; input validation; type conversion; try-except wrapper; default value handling; boundary case handling; mathematical formula; loop rewrite; while loop; branch reordering; early return,helper function extraction; parameter renaming; try-except wrapper; type conversion; exception handling; default value handling; combined condition; boundary case handling; early return; builtin function; temporary variable; mathematical formula;,algorithmic change; mathematical formula; helper function extraction; try-except wrapper; input validation; type conversion; early return; guard clause; while loop; for loop; builtin function; constant renaming; temporary,helper function extraction; recursion; early return; guard clause; conditional expression; input validation; type conversion; boundary case handling; algorithmic optimization; branch reordering,function definition; type conversion; exception handling; boundary case handling; algorithmic change; sieve-based; temporary variable; while loop; slicing; in-place mutation; conditional expression; mathematical formula
151,helper function extraction; loop rewrite; accumulator variable; type check; empty input handling; behavior change,helper function extraction; function renaming; variable renaming; generator expression; type check; behavior change; literal rewrite,function renaming;helper function extraction;type check;map/filter usage;lambda expression;behavior change,helper function extraction; recursion; type check; behavior change; temporary variable; nested conditional; function renaming,function renaming; helper function extraction; standard library helper; functools reduce; type check; combined condition; boundary case handling; behavior change
152,helper function extraction; variable renaming; conditional expression,helper function extraction;map/filter usage;lambda expression;parameter renaming;list conversion,helper function extraction; input validation; exception handling; loop rewrite; accumulator list; temporary variable; conditional expression,function definition; helper function extraction; recursion with base case; loop rewrite; index-based loop; conditional expression; temporary variable,helper function extraction; import reorganization; parameter renaming; itertools usage; lambda expression; list conversion
153,function definition; parameter renaming; empty input handling; sentinel flag; loop rewrite; accumulator variable; string formatting change,empty input handling; guard clause; helper function extraction; generator expression; builtin function; loop rewrite; enumerate loop; lambda expression; sort key; tuple unpacking,helper function extraction; empty input handling; generator expression; builtin function; accumulator list; membership test; loop rewrite; behavior change,helper function extraction; variable renaming; empty input handling; regex usage; standard library helper; sentinel flag; string formatting change,function definition;recursion;helper function extraction;empty input handling;generator expression;builtin function;standard library helper;behavior change;tuple unpacking;nested conditional
154,early return; input validation; empty input handling; variable renaming; slicing; string concatenation; membership test; loop rewrite,helper function extraction; variable renaming; empty input handling; boundary case handling; set comprehension; slicing; membership test; early return,helper function extraction; variable renaming; early return; guard clause; builtin function; membership test,helper function extraction; import reorganization; builtin function; early return; guard clause; empty input handling; boundary case handling; loop rewrite; string conversion; membership test,builtin function;standard library helper;regex usage;list comprehension;join/split usage;guard clause;empty input handling;boundary case handling;algorithmic change
155,helper function extraction; variable renaming; guard clause; literal rewrite; behavior change,type conversion;early return;boundary case handling;loop rewrite;mathematical formula,function definition; type conversion; recursion; helper function extraction; base case handling; loop rewrite,helper function extraction; type conversion; map/filter usage; lambda expression; literal rewrite; list conversion; generator expression; mathematical formula; any/all usage,type conversion;boundary case handling;early return;loop rewrite;builtin function;bitwise operation;variable renaming
156,input validation; literal rewrite; list conversion; tuple unpacking; temporary variable; loop rewrite; early return; join/split usage,input validation;literal rewrite;mathematical formula;loop rewrite;string concatenation;list indexing;behavior change,function renaming; input validation; exception handling; list of tuples; recursion; recursion with base case; greedy strategy; string formatting change; helper function extraction; tuple unpacking,function definition;parameter renaming;input validation;exception handling;algorithmic change;accumulator list;temporary variable;flattened conditional;string multiplication;join/split usage;literal rewrite,input validation;accumulator list;join/split usage;zip usage;for loop;builtin function;early return;temporary variable;literal rewrite;string formatting change
157,helper function extraction; type conversion; exception handling; sorting-based approach; input validation; guard clause; early return; mathematical formula; builtin function; standard library helper,function definition; for loop; tuple unpacking; try-except wrapper; type conversion; error suppression; input validation; guard clause; combined condition; standard library helper; builtin function; behavior change;,helper function extraction; temporary variable; accumulator list; sorting-based approach; input validation; boundary case handling; early return; guard clause; any/all usage; type check; standard library,helper function extraction; type conversion; exception handling; error suppression; any/all usage; generator expression; input validation; boundary case handling; early return; in-place mutation; sorting-based approach;,function definition;import reorganization;standard library helper;temporary variable;input validation;any/all usage;type check;builtin function;guard clause;exception handling;type conversion;sorting-based
158,helper function extraction; empty input handling; state variable; loop rewrite; conditional expression; membership test; builtin function,helper function extraction; empty input handling; algorithmic change; lambda expression; builtin function; temporary variable,helper function extraction; standard library helper; heap-based; empty input handling; guard clause; for loop; accumulator list; set conversion,function definition; helper function extraction; empty input handling; standard library helper; nested conditional; iterative comparison; behavior change,function renaming; empty input handling; guard clause; loop rewrite; accumulator dict; state variable; dictionary lookup; membership test; builtin function; nested conditional
159,helper function extraction; flattened conditional; builtin function; temporary variable,helper function extraction; guard clause; temporary variable; combined condition; boundary case handling,helper function extraction;loop rewrite;temporary variable,helper function extraction; flattened conditional; temporary variable; builtin function,function definition; recursion; guard clause; conditional expression; default value handling; behavior change
160,helper function extraction;variable renaming;parameter renaming;string formatting change,shunting-yard algorithm; rpn evaluation; stack-based; mathematical formula; helper function extraction; dict comprehension; list conversion; temporary variable; type check; copy before mutation,recursive descent parser; operator precedence handling; helper function extraction; accumulator list; state variable; enumerate loop; combined condition; loop rewrite; eval removal,helper function extraction; copy before mutation; algorithmic change; operator precedence; in-place mutation; accumulator list; generator expression; loop rewrite; behavior change,helper function extraction;recursion;builtin function;standard library helper;dictionary lookup;type check;error suppression;behavior change;security improvement;variable renaming;string formatting change
161,helper function extraction; sentinel flag; generator expression; builtin function; conditional expression; string method; behavior change; string slicing,early return;builtin function;regex usage;accumulator list;join/split usage;sentinel flag;in-place mutation;literal rewrite,any/all usage;generator expression;early return;guard clause;helper function extraction;recursion;builtin function;slicing;accumulator string;list conversion,helper function extraction;builtin function;any/all usage;generator expression;sentinel flag;string formatting change;literal rewrite,helper function extraction;guard clause;any/all usage;generator expression;slicing;join/split usage;conditional expression;flattened conditional;builtin function;temporary variable;accumulator string;
162,helper function extraction; early return; behavior change; literal rewrite,helper function extraction; guard clause; behavior change; standard library helper,function extraction; parameter renaming; guard clause; import reorganization; literal rewrite; builtin function; behavior change,helper function extraction; flattened conditional; behavior change; temporary variable; builtin function,helper function extraction; empty input handling; early return; behavior change; builtin function; generator expression; join/split usage; string formatting change; literal rewrite
163,function definition; variable renaming; tuple unpacking; literal rewrite; combined condition; behavior change,helper function extraction; temporary variable; list comprehension; for loop; accumulator list; behavior change; combined condition,helper function extraction; variable renaming; behavior change; set conversion; membership test; list conversion; sorting-based approach,helper function extraction; behavior change; temporary variable; tuple unpacking; guard clause; loop rewrite; builtin function,helper function extraction; recursion; recursion with base case; list comprehension; loop rewrite; conditional expression; literal rewrite; tuple unpacking; builtin function; behavior change
